7.32300000,1.40100000,0.87500000,-0.32000000,0.31950000
1.83600000,1.77900000,6.73400000,5.62400000,5.65650000
0.73500000,1.45200000,6.96850000,3.51600000,2.73600000
1.73100000,2.68500000,6.40850000,-2.69200000,6.58800000
1.54200000,1.63500000,6.83550000,3.91600000,-2.46150000
4.44600000,6.69000000,-1.92500000,-0.83600000,-0.52650000
6.60900000,3.75600000,1.61700000,1.74800000,-1.05750000
1.67400000,1.23000000,6.80050000,-1.98800000,1.98000000
0.63900000,3.09600000,7.87500000,-2.70400000,0.00000000
-0.54000000,-0.96600000,-2.11400000,4.20000000,0.00000000
3.58500000,4.61100000,-1.20400000,-0.46000000,-0.37350000
-0.43200000,3.87600000,9.11750000,-3.30400000,-2.13300000
0.25500000,1.06800000,1.55050000,6.41600000,-3.56400000
2.95500000,5.05200000,-0.96950000,-0.58400000,0.50850000
1.92600000,7.50300000,2.58650000,2.10400000,-0.89550000
2.32800000,6.64500000,-2.00200000,-0.82000000,0.70200000
1.30200000,3.67200000,-1.30900000,-0.91200000,0.82350000
2.13900000,6.10200000,3.50000000,4.80800000,-1.70550000
0.54600000,2.38800000,4.84750000,6.90400000,-2.87550000
1.33800000,1.77000000,7.16800000,3.53600000,2.99700000
4.41300000,5.12700000,3.52100000,2.78000000,4.86000000
8.37900000,0.85500000,4.49050000,-1.25600000,1.33650000
0.68400000,2.53200000,3.52450000,10.08000000,-4.38300000
4.44300000,4.50600000,1.84450000,1.65200000,-0.85500000
5.25600000,4.41000000,4.41350000,-1.74800000,2.91600000
2.44500000,5.40000000,-1.01500000,0.86800000,-1.36800000
0.90600000,3.84300000,6.10050000,-2.63600000,-1.35900000
0.75300000,2.89200000,5.79600000,-3.01200000,5.87250000
0.51000000,1.74300000,4.77050000,4.49600000,0.00000000
2.42400000,5.60700000,7.06650000,-2.12800000,0.00000000
2.14800000,3.62400000,-0.76300000,-0.37600000,-0.22500000
6.98400000,1.95300000,-0.39200000,0.52400000,-0.22950000
2.70600000,5.95200000,-1.39300000,-0.77600000,-0.53100000
0.82200000,2.64000000,6.59050000,5.44400000,-2.03850000
2.04300000,3.77100000,8.08500000,5.62400000,0.00000000
6.15300000,3.91800000,-0.58800000,0.72000000,-0.27900000
0.90300000,1.61400000,1.92850000,5.16000000,0.00000000
3.70800000,5.82000000,-1.24600000,-0.70800000,-0.48150000
3.42300000,8.78400000,-1.59250000,-0.82800000,-0.62100000
1.01400000,1.31100000,5.97800000,5.09600000,4.42800000
-0.57300000,-2.58900000,-3.24450000,-2.30800000,-1.33650000
1.09200000,2.57700000,7.24850000,-2.48800000,-1.44000000
7.21800000,-0.66000000,0.75600000,0.79200000,-0.29700000
0.17700000,0.86100000,1.53650000,-2.08800000,0.00000000
2.50200000,6.13800000,3.34250000,5.00800000,-2.05200000
10.99500000,2.46600000,-0.55300000,-0.34800000,-0.24750000
5.70300000,1.50600000,0.65800000,0.60400000,-0.68400000
3.03900000,5.31600000,-1.13400000,0.82400000,0.61650000
0.75000000,8.07600000,-2.09650000,2.49600000,5.84100000
1.59000000,6.82200000,-1.89350000,-0.74400000,0.58050000
2.79900000,9.42600000,-2.04750000,2.18000000,1.59300000
1.15500000,7.49100000,2.39400000,2.12800000,-1.82700000
0.39600000,1.76400000,5.32350000,5.27200000,-1.96650000
2.47800000,2.47200000,-0.94850000,-0.72800000,-0.58950000
0.98700000,1.29600000,5.62450000,5.76000000,-3.52800000
1.62000000,9.43200000,-2.32750000,-1.04400000,0.00000000
-0.17400000,13.13400000,-1.68000000,-1.01200000,-0.73350000
6.09600000,1.57200000,0.41300000,0.60800000,-0.85950000
0.34500000,1.12500000,1.70100000,6.96800000,0.00000000
9.39900000,1.96800000,0.63350000,0.46800000,-0.30150000
1.65900000,8.76900000,-1.49450000,-0.86000000,0.85500000
0.36900000,2.42400000,4.12300000,-3.88400000,-1.62450000
0.19500000,0.83700000,1.51200000,5.98800000,-2.80350000
0.45300000,3.02400000,8.23550000,-3.10800000,0.00000000
8.48100000,2.47500000,1.04300000,1.02800000,2.93850000
-0.70500000,-2.12700000,-4.40300000,-4.54000000,-2.61000000
3.06300000,6.82200000,-1.82000000,-0.76000000,-0.54000000
1.41600000,6.96300000,6.02700000,2.86400000,-1.35000000
4.20600000,4.27800000,1.65200000,-0.58000000,-0.39600000
0.45000000,3.41400000,5.61750000,-1.82400000,0.00000000
5.42100000,3.28200000,-0.66850000,-0.32800000,0.30600000
2.80800000,6.71700000,2.72300000,4.25600000,1.84950000
7.52700000,1.34400000,5.88000000,-1.54800000,-0.65700000
3.93000000,7.38900000,-1.16900000,-0.59200000,-0.46350000
2.43300000,6.29400000,2.91900000,5.56000000,-1.94850000
1.02000000,5.39100000,8.41050000,-2.60800000,-1.30050000
10.44900000,1.43700000,-0.46900000,0.43200000,0.36900000
6.35700000,3.19200000,-0.51450000,0.46400000,-0.27900000
2.46600000,3.12900000,6.65350000,4.50800000,6.18750000
1.24500000,5.07600000,5.35500000,3.60400000,5.08950000
1.78800000,4.66500000,5.01900000,2.79600000,4.83300000
3.25200000,3.96000000,1.23900000,-0.45200000,0.34650000
2.62200000,9.09000000,-1.73600000,0.97200000,2.16000000
0.34800000,2.15700000,4.27350000,0.00000000,0.00000000
1.33200000,3.99900000,7.91000000,5.04400000,-2.54250000
0.84000000,6.09600000,1.74650000,1.14800000,-0.56250000
3.78600000,6.27900000,-1.44900000,0.85200000,0.74700000
0.62100000,3.42300000,6.77250000,-2.19200000,-1.03050000
0.75600000,1.86900000,5.88000000,-2.68400000,9.63450000
4.38300000,4.66500000,1.34400000,1.08400000,0.67050000
3.10800000,5.34900000,1.31250000,0.99600000,-0.67500000
-0.16200000,1.15200000,1.32650000,2.10000000,-3.83850000
6.18900000,3.48300000,-0.58450000,0.41200000,0.48150000
1.26900000,2.07300000,8.71850000,3.76400000,3.41100000
5.70900000,2.39100000,0.73850000,0.58400000,-0.34200000
1.03500000,2.06400000,2.68100000,8.80000000,8.59050000
0.32700000,1.77900000,4.34700000,4.47200000,-2.00700000
9.77700000,1.95000000,0.61600000,0.44800000,-0.29700000
0.26700000,0.96600000,2.06850000,2.08400000,-1.34550000
0.72600000,2.57700000,7.90650000,-2.75200000,0.00000000
1.74000000,10.17900000,-2.50600000,1.64000000,-0.76500000
3.30300000,2.15100000,-0.35350000,0.27200000,-0.30600000
2.69700000,8.88000000,-1.65900000,-0.81200000,-0.64800000
1.63200000,3.76800000,6.04450000,3.53600000,5.28750000
0.69900000,1.89600000,2.24700000,2.89600000,0.00000000
0.72900000,3.34800000,6.20550000,-2.30000000,0.00000000
1.47000000,9.60600000,-2.18400000,-1.20400000,0.00000000
6.90600000,1.85700000,-0.32550000,0.34400000,0.23400000
-0.96300000,-1.79700000,5.23600000,3.22400000,-1.64700000
7.54200000,-0.71400000,0.36050000,0.35600000,0.40500000
0.72300000,5.52300000,-1.50150000,1.51600000,-0.63450000
0.54300000,5.34900000,7.18550000,-2.64400000,-1.12500000
7.27800000,2.86200000,-0.47250000,0.46400000,0.37350000
0.38400000,1.30200000,1.78150000,8.16400000,0.00000000
5.50800000,2.77500000,1.18650000,0.78000000,-0.61650000
1.46700000,8.83200000,2.28200000,3.12000000,3.40200000
2.42100000,6.18600000,-1.78500000,-0.74800000,-0.50400000
1.48800000,2.29200000,7.49350000,-2.42000000,3.24450000
3.27900000,4.83600000,-1.28100000,2.11600000,2.29950000
2.18100000,4.68300000,1.97400000,0.94400000,0.96300000
2.73600000,2.58300000,-0.55650000,0.31200000,0.48150000
0.99900000,1.28100000,3.33200000,8.60800000,-3.58200000
-0.57900000,7.21200000,3.29700000,1.96400000,0.00000000
0.40200000,1.95300000,5.37600000,8.48000000,0.00000000
3.75300000,2.83200000,-0.63000000,0.37200000,0.00000000
0.97500000,2.27400000,7.34650000,2.98400000,1.82250000
1.03500000,3.78300000,6.01300000,5.24800000,-3.20400000
3.59100000,4.19100000,1.23550000,0.73600000,0.53550000
5.11800000,6.69000000,-1.21450000,2.27200000,2.26800000
6.19200000,1.97100000,-0.38850000,0.42800000,0.33300000
1.18200000,8.08200000,-2.05100000,6.34000000,-2.05200000
1.83600000,9.44700000,-2.61450000,3.40000000,-1.75050000
-0.70500000,2.17800000,3.03100000,5.79200000,0.00000000
1.63500000,10.40100000,-1.69050000,-0.88800000,-0.67950000
0.51600000,2.68200000,7.86100000,-3.36800000,-1.98450000
0.73800000,1.43100000,6.42600000,3.70400000,2.16000000
9.68700000,1.20300000,1.57850000,2.86800000,-1.30950000
1.47600000,5.34600000,4.34000000,1.79200000,-0.86400000
2.01000000,9.37200000,-2.01600000,-1.14000000,-1.64700000
9.71100000,1.56300000,3.79400000,-1.05200000,-0.43200000
0.34800000,1.43400000,2.66700000,0.00000000,0.00000000
0.71400000,2.90100000,-1.18300000,-1.47200000,1.89450000
1.12200000,2.13600000,4.50100000,3.30400000,2.44350000
0.98100000,8.13300000,2.58300000,1.22800000,0.85950000
1.91100000,7.33800000,4.09500000,-1.35200000,0.00000000
3.32100000,5.04900000,3.54200000,2.08400000,1.42200000
1.54500000,1.37100000,5.99900000,4.23200000,-1.62000000
2.36700000,8.21700000,-1.92500000,5.06000000,-1.43100000
1.56000000,6.63900000,4.22800000,1.66800000,-0.87750000
1.97100000,1.47000000,2.84200000,8.03200000,-2.52450000
0.83700000,5.79000000,2.81050000,6.38400000,0.00000000
0.90600000,9.38700000,-1.96350000,1.15600000,0.88200000
0.90600000,2.74500000,8.84800000,-2.67200000,-2.34000000
-0.27000000,1.67700000,4.14400000,9.30800000,-4.50000000
0.60300000,4.65600000,2.90150000,1.29200000,0.82350000
5.02500000,5.29200000,4.78100000,-0.95200000,-0.52650000
0.99300000,2.18700000,2.33100000,5.35200000,6.02550000
0.30600000,1.78800000,2.10350000,3.36800000,3.60000000
1.90500000,9.22500000,-2.29950000,1.95600000,-0.85500000
0.81900000,4.86900000,-1.52250000,0.90400000,-0.41850000
10.50000000,-0.87600000,0.56350000,-0.34400000,-0.38250000
3.29400000,7.51800000,-1.21450000,-0.59200000,0.81450000
0.41400000,1.95000000,4.22100000,6.11200000,0.00000000
1.66800000,10.35300000,-2.08950000,-0.98000000,-0.68850000
4.95900000,2.19600000,-0.33250000,0.26000000,0.21150000
1.01700000,3.44400000,7.75950000,-2.49200000,2.82600000
0.31800000,1.40400000,3.17100000,3.30000000,-2.51100000
3.10800000,7.18800000,-1.76050000,5.59600000,-1.69200000
0.74700000,3.11700000,11.19650000,-3.24000000,-1.67400000
1.24800000,3.12600000,8.12000000,-2.25600000,1.51650000
1.49700000,1.05300000,1.25300000,5.69200000,6.16950000
-0.56400000,3.50100000,7.18900000,-2.98000000,-1.67850000
0.21600000,0.99900000,1.94600000,2.02800000,1.97100000
3.91200000,7.29000000,2.80700000,2.57200000,-0.87300000
1.19100000,3.20100000,6.23350000,5.31200000,4.92750000
3.05100000,3.64500000,3.81850000,1.63600000,1.04850000
4.91400000,5.16600000,5.28150000,-1.35200000,-0.72000000
1.15800000,5.73300000,2.28200000,1.41600000,-0.68400000
6.51900000,3.89100000,1.39300000,0.54800000,-0.45450000
0.61500000,1.64700000,2.73700000,7.09200000,-2.40300000
6.17700000,4.91100000,2.61100000,-0.67600000,0.70650000
2.94000000,-2.06400000,-1.41400000,-5.20000000,-3.76200000
0.40200000,1.00200000,1.49800000,4.75600000,0.00000000
3.19200000,-3.03600000,-1.91100000,6.39600000,-2.62350000
0.44100000,1.50600000,2.90500000,1.44000000,-0.82800000
0.63900000,1.81500000,5.19750000,2.49200000,0.00000000
0.27900000,1.18500000,0.91700000,-1.84400000,4.55400000
1.69200000,9.27900000,4.23850000,2.52000000,-1.06650000
6.60900000,-1.12200000,-0.44800000,-0.36800000,-0.29250000
4.38000000,2.38800000,1.57150000,-0.45600000,-0.29700000
0.54600000,2.79900000,8.44900000,3.86000000,-1.84500000
4.38900000,5.13000000,2.19100000,-0.68400000,-0.53100000
0.72300000,5.65200000,1.71500000,1.08800000,-0.46350000
1.32000000,2.18400000,2.96450000,5.81200000,-4.47750000
1.29300000,1.88400000,4.52550000,4.46400000,9.52200000
1.14900000,5.05800000,2.27500000,-1.02400000,-0.76500000
0.38400000,1.50000000,1.49800000,4.10400000,4.63950000
2.27100000,8.91000000,-1.61350000,-0.76800000,0.67950000
3.50100000,6.85800000,2.77200000,1.07600000,-0.60300000
2.70900000,6.68700000,-1.68350000,-0.77600000,-0.51300000
6.51900000,3.73800000,-0.64750000,0.76800000,-0.31950000
0.91800000,3.37200000,3.10800000,7.61600000,-3.30750000
3.09900000,5.28600000,-0.90300000,-0.56000000,-0.37800000
0.27600000,1.73700000,2.15950000,3.38000000,0.00000000
1.00500000,6.59100000,-1.27750000,-0.67200000,-0.46800000
1.41000000,1.30500000,6.15650000,2.97200000,1.89900000
1.52700000,5.71200000,4.08800000,-1.23600000,-1.22850000
2.46300000,5.95200000,-1.41750000,-0.58800000,0.71550000
0.67800000,2.01600000,4.90000000,7.25600000,0.00000000
0.23400000,1.53600000,-4.39250000,6.92400000,0.00000000
1.41900000,4.71000000,-1.44550000,1.22000000,-0.44550000
1.15800000,4.72800000,6.48550000,-2.14000000,-1.18800000
0.55200000,2.43900000,6.17400000,4.43600000,0.00000000
0.94800000,2.34900000,3.02750000,5.47600000,5.38200000
2.34000000,4.56000000,3.64700000,4.46000000,5.64750000
1.94400000,2.26200000,6.74100000,5.06000000,-2.37600000
0.61500000,4.19100000,4.77050000,2.03200000,-0.79650000
0.72000000,3.06900000,4.71100000,-2.22800000,-2.40300000
0.69300000,2.65500000,4.81250000,-1.62000000,-0.89100000
0.18300000,0.67200000,0.45850000,-0.82800000,0.00000000
0.77100000,2.27100000,4.65850000,3.02800000,5.67000000
0.25500000,0.88800000,1.03250000,2.20800000,0.00000000
10.07700000,-0.72300000,0.68250000,-0.34000000,0.38250000
0.69600000,2.31000000,5.70150000,3.52400000,-1.80000000
4.08900000,4.92300000,6.77600000,-1.46800000,-0.68850000
1.21800000,7.72200000,7.03150000,-1.65200000,-0.79650000
-0.43800000,6.18000000,3.50000000,1.76400000,0.00000000
0.93300000,4.17900000,8.65550000,-2.66400000,0.00000000
0.81600000,2.09700000,1.46650000,4.46000000,-2.38050000
1.08900000,2.32200000,8.50150000,6.31200000,-2.35350000
1.59000000,3.81900000,3.50700000,2.93200000,-3.11400000
4.39800000,4.75500000,1.54000000,5.48400000,-1.97550000
1.12500000,7.66500000,-1.64500000,1.04000000,0.00000000
3.77400000,2.21100000,-0.44450000,0.36400000,0.29250000
7.67700000,3.17700000,5.16950000,-1.28000000,-0.55350000
1.26300000,4.48200000,4.76700000,7.02000000,0.00000000
1.00200000,4.43400000,7.46900000,-2.61600000,2.66850000
10.59000000,-0.81300000,0.63350000,-0.31200000,0.31950000
1.38300000,1.75500000,4.57100000,7.09200000,-2.27250000
1.01700000,4.64100000,4.54300000,-1.77200000,0.00000000
0.81900000,5.94600000,3.64350000,2.26800000,-1.84950000
5.11800000,5.84700000,-0.90650000,-0.36000000,-0.33750000
0.50400000,2.11200000,2.65300000,5.07200000,7.10100000
1.90500000,3.03300000,7.45850000,4.73600000,3.74400000
1.62600000,6.61200000,-1.10600000,-0.68000000,0.52200000
1.11300000,6.97200000,-1.59600000,-0.67200000,-0.37350000
0.52200000,2.15700000,3.81850000,6.18400000,-2.61450000
2.45100000,3.28200000,-0.79800000,0.57200000,-0.44100000
4.73400000,6.67500000,-1.73250000,0.86000000,-0.46800000
2.78400000,5.59800000,3.59800000,-1.12800000,-0.61200000
1.20300000,2.49300000,6.75500000,-4.83200000,-1.95300000
7.81800000,3.71400000,1.30550000,3.47600000,-0.94500000
2.09700000,5.25600000,4.37150000,-1.36400000,0.00000000
8.30100000,0.94500000,4.08100000,-1.21600000,1.21050000
0.47700000,1.06800000,2.06850000,7.05200000,6.40800000
0.58500000,1.76100000,1.96000000,4.08400000,0.00000000
5.08800000,5.60100000,-0.94500000,0.55600000,0.71100000
1.29000000,7.76400000,4.76350000,-1.48800000,-0.87750000
3.53100000,6.63600000,4.17900000,2.64000000,-1.80450000
3.92700000,3.42300000,5.68050000,-2.03200000,-0.94950000
2.07900000,9.31200000,-1.35450000,1.21200000,3.51000000
1.12200000,9.44400000,5.25700000,2.13200000,-0.78300000
0.63300000,2.35500000,2.10000000,8.64800000,-4.20750000
1.38300000,7.53600000,-1.72200000,5.68400000,-1.84950000
3.54900000,5.57100000,-0.92400000,-0.45600000,0.42750000
4.62600000,2.16300000,-0.34300000,-0.20400000,0.23400000
1.26600000,5.62500000,5.49850000,-1.84400000,1.22400000
-0.26700000,3.99900000,-1.01150000,2.98400000,-1.19700000
1.76400000,7.72200000,5.18000000,-1.64800000,-0.84600000
1.98000000,5.08500000,3.46500000,-1.05600000,0.67500000
6.12300000,2.71800000,1.34750000,1.11600000,2.13300000
1.18500000,1.57800000,3.40900000,3.86000000,0.00000000
4.59900000,4.58700000,-1.45600000,1.56400000,-2.60100000
2.14800000,8.41200000,5.05050000,-1.74400000,-0.90450000
1.40400000,6.21300000,-1.80600000,-0.79200000,-0.48600000
-0.20700000,1.53000000,2.84200000,5.76800000,-2.57400000
5.52300000,2.73300000,1.19700000,0.79600000,-1.45350000
1.43400000,9.44100000,-2.11750000,-1.21200000,-1.48950000
0.73500000,6.37500000,3.54200000,1.97600000,-1.11150000
3.37500000,4.84800000,-1.27050000,-0.55200000,0.00000000
1.82400000,10.59300000,-2.41150000,1.17200000,-0.67950000
1.65300000,1.25400000,7.45500000,3.64000000,2.18250000
1.36200000,2.97000000,4.52200000,3.33200000,9.22050000
-0.23100000,-0.52200000,1.50850000,-1.88000000,0.00000000
0.34200000,1.77300000,3.28650000,3.63600000,0.00000000
0.25800000,1.05900000,2.53400000,5.59600000,-1.88100000
2.00700000,6.14100000,3.10450000,-0.99200000,-0.55800000
1.39500000,3.57900000,5.01550000,6.20000000,-3.09600000
6.54000000,3.82500000,1.60650000,1.70800000,-1.05300000
4.83600000,6.95700000,-1.34750000,0.88000000,0.73800000
1.97100000,6.41400000,2.16650000,1.16800000,-0.67050000
1.75200000,9.31800000,-1.47350000,1.20800000,3.81600000
1.17600000,4.32900000,3.68200000,1.69200000,0.00000000
0.73800000,3.56100000,8.82000000,-2.68800000,5.68350000
6.70200000,2.13300000,1.38250000,-0.86000000,1.97100000
0.80400000,6.49200000,3.46850000,2.52000000,0.00000000
0.40500000,1.75200000,2.59350000,9.42000000,0.00000000
4.08600000,3.90000000,1.70100000,1.54000000,-1.24200000
1.50600000,7.80900000,3.19200000,3.94400000,2.46150000
-0.25200000,1.31400000,3.68550000,0.00000000,0.00000000
-0.32700000,3.21300000,6.81800000,-2.49200000,-1.75950000
2.04900000,-3.24600000,5.34800000,-3.49200000,-1.56150000
1.63200000,6.24600000,3.16750000,2.41200000,-1.82250000
1.08900000,2.08200000,6.75500000,3.19200000,-1.65150000
1.48500000,7.85700000,2.41850000,1.44800000,-0.69750000
2.07900000,5.13900000,-1.67300000,-0.88400000,-0.70200000
1.70100000,5.47200000,3.97250000,1.38800000,0.00000000
0.44700000,1.53900000,2.17700000,5.32800000,3.82950000
1.09500000,1.87200000,6.60100000,3.82400000,-1.76850000
2.28600000,9.18300000,-1.59600000,-0.83600000,0.71550000
1.03500000,4.10400000,9.40800000,-2.76800000,-1.36800000
4.31700000,6.04200000,-1.85850000,-0.67200000,-0.46350000
2.46300000,9.31200000,-1.66250000,3.38000000,-1.04850000
1.11300000,8.88900000,-1.52950000,4.90800000,-1.75050000
0.39000000,1.68000000,4.81950000,5.34400000,-1.93500000
9.08100000,2.58900000,-0.52150000,0.39600000,0.28350000
2.21400000,5.66400000,1.57850000,1.04400000,-1.17450000
0.32400000,0.89400000,1.64850000,7.41600000,5.18400000
2.11500000,7.22100000,-1.21800000,-0.72000000,-0.55800000
0.68100000,2.05800000,4.68650000,7.49200000,-3.01950000
0.68100000,2.96100000,8.76050000,-3.36800000,2.77200000
4.11000000,2.89500000,2.62500000,2.55200000,1.46250000
0.93900000,3.80400000,9.98200000,-3.36400000,-2.00250000
1.11300000,7.28400000,2.83150000,1.42800000,0.91800000
10.80900000,1.61400000,1.51900000,-0.38800000,-0.25650000
1.15800000,4.49100000,4.24550000,1.97200000,1.14300000
1.20000000,2.66100000,6.19500000,4.48800000,-3.22200000
0.45000000,1.22400000,1.87600000,8.46000000,-3.74850000
5.96700000,7.56000000,-1.25650000,-0.54800000,-0.40500000
1.85400000,4.15500000,6.19500000,5.35200000,-1.62450000
0.82800000,2.71200000,7.12250000,6.37600000,0.00000000
0.77100000,3.08700000,7.49700000,5.04000000,0.00000000
1.19100000,2.89800000,7.45850000,4.73200000,2.40750000
0.93900000,6.34800000,5.22900000,2.93600000,1.43100000
2.11500000,4.86900000,6.20900000,2.90400000,5.39550000
3.34800000,7.37400000,-1.34750000,0.91200000,-0.55800000
1.59000000,2.76300000,7.72100000,-3.24000000,2.64150000
0.43800000,2.31300000,5.50550000,7.27200000,0.00000000
2.31900000,10.66800000,-2.31700000,-1.00000000,-0.63000000
1.62600000,3.03300000,6.33500000,3.18400000,6.16500000
2.19000000,7.58100000,2.38350000,1.70400000,-2.16450000
2.44800000,4.36800000,1.77450000,-0.75600000,0.00000000
9.50400000,2.16600000,0.96950000,-0.82000000,2.65050000
1.66800000,9.17700000,4.31900000,2.44000000,-1.07100000
0.43200000,1.00500000,1.65900000,6.67200000,0.00000000
3.63000000,5.90100000,4.60250000,3.94400000,-1.45350000
1.40700000,9.51600000,-1.92850000,-0.90400000,-0.68850000
1.50000000,2.19300000,3.70300000,5.38800000,-1.78650000
1.66800000,6.09000000,2.94350000,-1.05600000,-1.15650000
1.51200000,4.30500000,5.42850000,-1.51200000,-1.07550000
1.29300000,2.04300000,8.30900000,-2.77600000,3.10950000
6.85800000,3.96300000,2.43600000,-0.68400000,0.91800000
2.16900000,4.77000000,-1.27400000,-0.55600000,0.45450000
1.75200000,4.23900000,8.29850000,-2.61200000,-1.23750000
1.20000000,3.78000000,6.33150000,3.62400000,3.59550000
0.76500000,3.11100000,1.91450000,3.08800000,0.00000000
2.12700000,5.27700000,2.75100000,-1.62000000,7.28100000
1.02300000,4.56900000,-1.81650000,1.49200000,-0.58500000
0.42600000,3.15300000,6.86000000,-2.25600000,0.00000000
4.55400000,4.23300000,-0.80500000,0.54000000,-0.36000000
2.88300000,4.17600000,4.25250000,1.90400000,5.74650000
1.09200000,5.58900000,9.12100000,-2.42000000,-1.11600000
4.22400000,5.37600000,-1.20400000,-0.49600000,-0.36450000
2.04900000,4.75500000,3.07300000,-1.58000000,7.74000000
3.30600000,2.62200000,5.99900000,2.56400000,-1.16100000
1.10100000,2.30400000,3.75550000,6.32800000,-3.53250000
0.72000000,2.11500000,5.34450000,7.64000000,-2.55150000
0.48300000,1.64400000,3.38100000,6.69600000,-2.34000000
-0.42600000,1.83900000,2.06150000,4.81200000,-3.81600000
0.27900000,0.84300000,1.29850000,1.76400000,0.00000000
0.73500000,1.06200000,2.68800000,9.08000000,0.00000000
2.98800000,3.26700000,1.07450000,0.70800000,-0.46350000
0.76200000,4.04100000,-0.93800000,-1.27200000,1.97100000
-0.45000000,4.30800000,8.43500000,-2.61200000,0.00000000
0.39300000,1.85100000,1.90750000,3.58800000,0.00000000
0.59100000,2.57400000,6.73400000,5.64000000,-2.16000000
1.13100000,5.19000000,2.55150000,1.38000000,0.85050000
10.51500000,3.26700000,1.16900000,1.18400000,0.56700000
7.23000000,0.87000000,0.53550000,0.64800000,-0.27900000
0.33000000,0.95700000,1.79900000,7.25200000,0.00000000
0.46800000,2.03400000,4.61650000,3.65600000,0.00000000
1.47900000,4.71600000,5.47400000,6.03600000,-1.57050000
0.77100000,3.46500000,8.14100000,-2.40400000,0.00000000
1.88100000,8.90100000,-1.91450000,4.32800000,-1.25550000
1.55400000,2.45700000,7.86100000,4.06400000,5.67450000
1.08000000,5.89800000,2.51300000,1.27600000,-0.81900000
8.22300000,2.78100000,3.60150000,-1.09200000,-0.52650000
-0.61800000,2.81400000,5.85900000,-3.12000000,4.32000000
3.96600000,6.74400000,3.82200000,2.71600000,-0.84150000
2.09100000,4.51500000,3.51400000,-1.71600000,7.28100000
6.92700000,5.42700000,-1.27050000,3.66800000,-1.17000000
1.52400000,6.00900000,2.34500000,1.09200000,1.06650000
0.33000000,1.26300000,2.57250000,-1.06000000,0.00000000
0.34200000,1.39500000,2.62150000,2.54000000,0.00000000
0.89100000,1.87800000,9.33450000,3.89600000,2.34900000
0.83400000,1.60200000,1.34050000,5.45200000,3.46950000
1.68300000,9.32100000,-1.85850000,1.21200000,2.00250000
2.22900000,4.08000000,-2.71600000,4.56400000,-1.38600000
7.67400000,3.58800000,3.68200000,1.94000000,-0.64350000
1.00800000,3.51000000,5.68750000,3.13200000,-1.75500000
1.09200000,5.62800000,9.16650000,-2.45200000,-1.20150000
0.78600000,7.57200000,-1.38250000,0.95200000,0.75600000
1.36500000,1.29000000,5.97450000,5.93600000,7.64100000
0.55500000,1.45200000,2.76150000,7.35200000,0.00000000
