4.15704000,7.48146000,-2.72568000,-6.98530000
1.92384000,-3.35041000,6.81544000,-3.60451000
-4.46928000,1.33259000,-0.02833680,-4.26615000
4.50264000,-2.58846000,3.19544000,2.21867000
6.15852000,-0.02173360,0.26092800,1.89567000
1.58808000,2.30748000,0.18896000,-0.20372800
4.97100000,-2.57544000,3.06248000,2.77049000
2.15268000,-0.78218000,1.23632000,-0.44334300
-4.55160000,-8.89665000,10.23656000,-4.80250000
-5.15184000,2.33933000,0.61806400,-1.69634500
-1.87452000,-1.54847000,3.40728000,0.47552400
-1.49088000,-1.20225000,-0.42042400,-0.35761200
1.00350000,0.77497000,-1.97648000,-0.10700650
-7.39584000,6.09672000,-0.17296800,-6.17865000
-3.35880000,1.37753000,-0.33885600,-3.59125000
5.48292000,-3.11864000,2.54152000,0.00730337
1.97664000,0.33749100,3.79592000,2.08250000
3.25932000,-2.94042000,3.35312000,0.28867700
-2.45292000,0.85897000,0.14851200,-1.85470000
5.52648000,-2.85355000,2.20696000,0.54367700
2.41980000,-0.17672200,4.13656000,1.82971000
-3.45948000,2.72748000,-0.15104000,-1.98424000
-1.92012000,-6.70796000,7.52352000,0.13919940
5.79180000,0.56200900,1.30968000,2.01875000
-0.28332000,6.52547000,1.70456000,-7.44481000
-0.59937600,1.24138000,-1.79752000,-1.15776800
4.71504000,-2.04092000,1.77032000,0.52388900
-0.56958000,-3.04472000,1.59208000,1.27789000
-2.89200000,2.62031000,-0.32172000,-2.20201000
-1.83864000,-3.56762000,5.34232000,0.29746600
1.39056000,6.25317000,-1.66456000,-1.91624000
-1.82664000,7.58863000,2.22616000,-6.96558000
1.74012000,2.52469000,-3.24456000,-2.71422000
-2.79588000,-6.96724000,6.78048000,-3.18461000
1.90848000,1.54847000,-2.49464000,-0.19932500
2.41668000,4.29912000,0.30343200,0.96794600
-1.73124000,2.30454000,-1.57616000,-5.84664000
1.39680000,2.73910000,-3.64352000,-6.57424000
1.27284000,1.71794000,2.01504000,-0.28945900
-4.31196000,0.16077600,0.57008000,-0.56644000
1.08488400,2.35956000,-3.59896000,-6.28405000
-3.10560000,2.70578000,-0.26688000,-2.17549000
-1.34256000,2.33499000,-1.07640000,-3.32741000
3.42252000,6.41970000,-2.91688000,-2.04799000
0.25717200,-0.48670300,0.70168800,0.50410100
-2.40792000,-4.70330000,7.21296000,0.16997450
4.82580000,-1.89028000,1.99656000,0.62281200
-4.24308000,0.21291900,0.52552000,-0.50269000
-0.33618000,2.15103000,-2.70856000,-4.95635000
5.79336000,5.43186000,-1.95928000,-2.07672000
2.51544000,1.73383000,1.55032000,-0.06963540
0.86702400,-0.03766770,4.53624000,-2.29653000
-1.48680000,-4.57870000,3.85208000,-0.05644680
-3.05556000,2.17707000,-0.66582400,-5.16086000
0.96426000,1.99311000,3.47512000,1.02289000
1.51392000,3.10121000,-1.06680000,-2.97789000
4.35324000,0.68803000,0.55088800,1.07785100
0.29802000,5.35073000,0.79080000,-1.48530700
1.15888800,5.87510000,-1.08880000,-2.49203000
-6.52968000,5.06541000,0.08750400,-12.85914000
2.60652000,-0.51711800,4.37376000,-1.23030700
-0.12280800,1.27323000,-1.77352000,-0.96432500
-3.27168000,2.74491000,-0.39369600,-6.18307000
-0.94426800,6.69641000,-3.02936000,-12.75578000
-5.03496000,-5.72733000,9.70328000,-2.72289000
-2.47572000,-1.06029000,0.97520000,0.75690800
-2.81160000,9.06612000,2.66280000,-10.10242000
2.17368000,5.32469000,-0.78304000,-4.19356000
-2.54892000,-4.82783000,4.47936000,-0.80165200
4.21524000,2.03511000,0.84632000,0.69315800
-3.17748000,7.09618000,-1.06480000,-9.30019000
2.25588000,1.72949000,1.99448000,0.64040700
-2.39064000,8.15794000,2.12336000,-8.85819000
3.26556000,4.93500000,-0.47046400,0.71075300
3.20628000,2.14522000,0.29726400,0.99652300
-2.23008000,5.52020000,-1.33144000,-3.12528000
-1.05448800,-1.54847000,-0.04136080,0.16997450
-2.29392000,-4.31221000,4.48480000,0.82506100
3.01068000,4.78870000,-0.02353840,0.76350400
1.84272000,6.42404000,-1.81744000,-1.25009500
0.05436480,4.71338000,0.85664000,-1.58644000
-0.92152800,2.42186000,-2.75240000,-5.82692000
-5.80704000,4.67285000,-0.19422400,-11.18175000
2.84616000,5.24356000,0.01279120,-2.96038000
1.13070000,4.09927000,1.50096000,-0.55324800
-3.47484000,-8.41435000,9.53192000,-4.68384000
3.92616000,1.24859000,1.69288000,1.04267800
3.38844000,2.00179000,0.15742400,0.97233200
3.04404000,1.81930000,1.67504000,0.34144500
4.15092000,7.77840000,-3.36312000,-8.65827000
-2.20932000,7.58142000,2.21520000,-5.25317000
3.23004000,7.57127000,-2.64000000,-7.29096000
5.18868000,-3.41845000,2.74848000,-0.98192000
4.18716000,4.68300000,-0.96336000,-0.65876700
2.13828000,4.84232000,-1.01952000,-2.67903000
-2.07348000,-4.78870000,7.15952000,1.15698600
1.07527200,7.38297000,-1.13400000,-6.85559000
-4.41804000,2.25673000,-0.55477600,-5.78068000
-1.59288000,6.64860000,1.95264000,-8.95713000
-0.32481600,2.28718000,-2.84496000,-5.25096000
0.73982400,2.72608000,-3.78200000,-7.47116000
3.78684000,2.02356000,0.47754400,1.35702500
-2.93496000,1.13995000,-0.70832800,-2.51634000
5.34588000,1.74832000,0.82504000,1.64719800
-1.56000000,7.18746000,-2.36240000,-9.96846000
4.56324000,0.57070300,1.68328000,1.74165000
0.40278000,4.78583000,0.55774400,-0.94674700
-1.50816000,-1.03131000,2.29744000,0.75910100
-1.77372000,0.09993900,-0.92976000,-0.82584300
2.07804000,-0.24335500,3.35240000,-1.68534600
-3.58980000,-4.63806000,6.92168000,3.09366000
-4.94928000,2.65363000,-0.52256000,-7.10634000
-1.15107600,0.06372730,4.97632000,-2.52076000
-3.49656000,-6.62977000,7.81344000,-1.02367200
5.56224000,-2.10609000,2.14184000,2.06040000
3.08376000,-3.08532000,4.78848000,0.13260340
0.62340000,-2.28431000,2.47160000,-1.67433000
1.06646400,3.74143000,1.63600000,-0.32903500
0.84684000,-3.84867000,6.66944000,-4.88155000
-1.99692000,-0.95746000,1.59760000,0.88881100
-2.00472000,-1.46300000,1.26720000,1.20975400
5.91168000,3.84720000,-1.98192000,-0.86101600
3.11868000,2.46246000,0.60984000,1.37902300
-3.57852000,2.93902000,-0.47184000,-6.73914000
6.60480000,7.25697000,-3.53040000,-6.83587000
-4.97148000,1.94243000,0.54608800,-1.22372800
4.86624000,0.28100100,1.16504000,1.11083100
-5.69544000,2.18435000,0.86000000,-2.20422000
-2.61624000,2.36537000,-0.98048000,-4.52557000
-6.63000000,4.42806000,0.71814400,-11.26097000
-2.72124000,2.30748000,-1.80504000,-4.18914000
-7.98120000,4.75538000,0.54883200,-12.90079000
-1.10061600,6.99188000,0.94432000,-8.88471000
-2.47944000,0.11876900,-0.80432000,-1.41057500
-2.39796000,-4.62504000,3.86032000,-0.71372800
-2.03424000,0.74599000,7.06352000,1.61423500
5.16768000,5.74476000,-2.22592000,-2.43712000
0.68808000,6.43566000,-0.72752000,-3.18240000
-4.52964000,1.76134000,0.66672800,-0.52688100
-2.94720000,-0.17092600,1.12328000,-0.77967100
3.56340000,3.93554000,0.22048800,-1.96452000
2.52708000,5.32322000,-0.38204000,-3.13837000
-0.89188800,-0.23031400,-0.34228000,0.39638900
-2.78904000,8.06232000,1.45848000,-9.13750000
1.97112000,2.11043000,0.18279200,-0.24990000
-5.09280000,-9.14438000,13.68928000,-4.76289000
-4.29612000,-9.05163000,10.54232000,-4.36509000
2.40612000,-4.80466000,6.50560000,-0.40817000
4.32924000,4.80032000,-0.92976000,0.47992700
4.79928000,0.63298900,0.93544000,2.87164000
-2.63748000,-1.48764000,1.37208000,0.76790700
4.69224000,4.24550000,-1.96272000,-1.15997800
0.72060000,0.69961500,-1.77008000,0.16557830
-2.79324000,1.00667000,-0.65691200,-2.18654000
-0.77366400,-3.22434000,6.67760000,-4.60683000
-5.26512000,-5.40869000,9.57240000,-2.47231000
-1.23504000,-4.47153000,4.42040000,1.35923500
4.72344000,7.11354000,-3.05880000,-6.82924000
-4.02984000,-5.06828000,9.15352000,-0.97092100
-3.11028000,-0.73871000,3.11592000,1.32186900
-2.77704000,-0.47945800,1.58664000,-0.76209300
-4.82616000,-5.81280000,10.04400000,-2.56683000
2.70048000,2.50299000,0.28218400,0.48212000
-7.64148000,5.60714000,0.33976000,-5.47519000
-2.50692000,-0.33895400,1.36320000,2.96395000
-4.76376000,2.57684000,-0.48006400,-6.82261000
2.33148000,4.47727000,0.07379840,0.98773400
-4.06356000,-9.09223000,10.44360000,-4.62434000
-0.14635200,6.16476000,0.75652800,-7.18539000
2.98320000,-0.69673100,4.27232000,-0.26307500
-4.32636000,-4.18180000,8.07328000,-1.40838200
-2.10588000,-0.05649770,-0.60619200,-0.63019000
4.66152000,-2.12352000,2.02672000,0.34363800
0.70603200,7.54089000,-1.11072000,-7.35692000
2.92692000,4.50919000,-0.64594400,-1.17536300
2.09952000,-0.12313000,4.14616000,2.19674000
8.18976000,3.65309000,-2.03400000,0.92837000
0.90883200,2.12058000,2.33312000,-0.11579890
3.77424000,4.07750000,-0.41151200,-2.54048000
-3.06312000,-5.15375000,5.54040000,-1.13578700
-1.82736000,-4.53523000,4.60544000,1.48452500
3.92364000,-3.03898000,2.95072000,-0.50709300
0.68472000,-0.01736000,0.99368000,-0.95557000
-2.34612000,-4.88292000,4.43064000,-0.21911300
4.00764000,-3.23015000,3.18584000,-0.40376700
-8.10312000,6.17204000,-0.04958640,-6.33250000
5.69184000,1.47602000,0.10944000,2.81231000
-8.08644000,4.89153000,0.54266400,-12.90079000
-4.82076000,-5.81861000,9.96376000,-2.44375000
5.48484000,5.04658000,-2.62352000,-2.54048000
4.19820000,2.21473000,0.18141600,-0.28067000
7.06344000,4.11229000,-2.25336000,-0.51147900
-2.97888000,-5.11322000,5.47120000,-1.00390100
1.41732000,5.86929000,-1.64536000,-1.53586500
2.70552000,5.66944000,-0.19901600,-5.55866000
-7.70964000,6.67177000,0.01827520,-11.64789000
3.14556000,4.05433000,0.05254880,-2.67903000
4.15956000,0.77784000,1.39400000,2.27596000
0.36097200,0.12166700,-1.40336000,0.83165700
-1.69128000,-1.48764000,-0.08317600,-0.32682500
0.97627200,6.40962000,-1.71936000,-7.10838000
-3.68772000,-0.37226700,1.91016000,1.31965900
0.74544000,2.57397000,-3.26168000,-3.52087000
1.45656000,6.15902000,-1.73376000,-1.26109400
-0.46065600,-0.73297000,6.44112000,0.84263900
-7.27176000,6.50664000,-0.34913600,-10.82798000
6.88836000,-0.30998800,0.30412000,2.33971000
5.57268000,-2.36103000,2.07808000,0.93936900
4.99260000,7.85372000,-2.89088000,-6.93923000
4.94340000,7.64806000,-3.11432000,-7.10634000
3.68064000,-3.08819000,3.05904000,-1.38859400
6.48252000,2.17273000,-0.92288000,2.66067000
-3.93336000,1.26161000,0.14440000,-4.06827000
-1.77600000,-7.36708000,7.93408000,-0.85442000
2.67480000,6.74275000,-2.48984000,-4.61788000
2.63316000,3.18521000,-3.98080000,-4.63318000
6.03564000,-3.47928000,2.80200000,-0.40376700
6.02220000,6.01846000,-2.35000000,-2.17770000
-2.13372000,0.59822000,5.70424000,0.04687240
-2.95452000,1.93515000,-0.50062400,-4.85741000
2.31852000,4.22961000,0.20815200,-3.49010000
2.19768000,4.45704000,-0.02902240,0.08424180
3.27552000,2.00907000,0.40899200,0.86683000
-0.41772000,-0.27087200,-0.38272800,1.06465900
-0.05760960,-0.39254600,6.17720000,0.77010000
-4.29576000,0.32155900,1.87656000,-0.77747800
5.99076000,5.50571000,-1.88120000,-1.22372800
4.43292000,-2.76374000,3.41000000,1.96809000
4.30344000,-2.16699000,2.24744000,0.41617700
4.72584000,0.65037000,0.62834400,1.15039000
-1.67940000,-1.34134000,2.01232000,1.01850400
3.74628000,-2.19590000,1.54072000,-0.63678600
2.42124000,1.25874000,-2.36648000,0.35683000
5.86212000,1.11965000,-0.00023265,2.78817000
1.22820000,4.83070000,-1.60496000,-4.61125000
1.60836000,2.89261000,-3.76144000,-4.41779000
-2.33496000,7.85519000,1.52632000,-5.84885000
-5.38332000,-9.30223000,13.84696000,-5.47298000
-3.62412000,-0.47077100,2.16448000,1.45815800
-2.14320000,-5.68099000,5.66864000,-2.05904000
3.72720000,6.67898000,-3.40288000,-6.80510000
4.72368000,7.41195000,-2.98000000,-7.33261000
1.55988000,1.80334000,1.60856000,-0.32243900
-2.74320000,-3.81388000,4.64312000,1.49992700
6.29076000,7.71904000,-3.48240000,-6.97221000
4.88160000,-2.05541000,1.75936000,0.85142800
-2.05212000,-6.15321000,6.37880000,-0.77307500
0.84588000,0.12021800,-1.42872000,0.61402300
-6.58812000,6.37336000,-0.31006400,-10.15971000
-1.09581600,-1.40791000,-0.15652000,0.11282050
0.02072400,6.08510000,1.11912000,-6.74356000
-0.33360000,5.73167000,-2.50704000,-4.29692000
-1.03606800,1.35436000,-1.89832000,-1.85249000
-4.32144000,-4.57723000,8.41872000,-0.83243900
4.53816000,-2.01922000,1.80464000,-0.26747800
6.36756000,3.68788000,-2.31232000,-0.89617200
-2.55996000,1.09795000,-0.06740880,-2.96701000
2.96076000,0.97482000,1.37000000,0.70415700
-7.04760000,6.42264000,-0.21958400,-10.27174000
5.57568000,7.37282000,-3.66816000,-7.15020000
2.90820000,6.67324000,-2.46312000,-4.71682000
0.63426000,0.67498900,3.21944000,-1.78211000
5.09700000,1.03712000,-0.38684000,1.62083100
3.71208000,-2.04239000,1.77856000,0.37881100
-2.01840000,-4.76847000,5.71184000,2.26491000
-3.39204000,-6.32849000,7.25552000,-1.66996100
4.80564000,0.32155900,1.08968000,2.75077000
1.23408000,6.83690000,-1.09496000,-3.03501000
-0.92953200,-1.31376000,1.92184000,1.92423000
5.61180000,-2.37265000,2.79168000,2.51107000
0.62340000,-2.28431000,2.47160000,-1.67433000
-2.95248000,8.91114000,0.73390400,-12.99106000
0.03626280,-0.73584000,1.12192000,1.31527300
0.45164400,-0.57650600,0.62834400,1.26690800
2.59392000,-4.81628000,6.52136000,-0.13778160
0.68472000,-0.01736000,0.99368000,-0.95557000
-4.05516000,-9.64117000,14.34192000,-3.45491000
-1.21344000,2.09888000,-0.93312000,-2.75145000
-1.12304400,-3.57056000,3.62936000,2.35722000
4.24296000,4.69602000,-0.65485600,0.81406200
1.88292000,4.44255000,-0.14624000,-4.09683000
4.76628000,0.72569000,0.60778400,1.70221000
4.71528000,0.98784000,1.44608000,1.52629400
0.22897200,6.39079000,-2.98000000,-9.89808000
6.02568000,5.65348000,-2.44120000,-2.91635000
4.06176000,2.28718000,0.72773600,0.42717600
-3.97500000,0.07097300,0.44258400,-0.50269000
-2.18628000,-4.81768000,4.37448000,0.09743210
-0.51528000,-0.10285100,0.03541200,-0.26528500
-0.07443000,4.33825000,0.87920000,-1.92270000
4.53972000,7.03682000,-3.10952000,-6.35222000
6.29016000,7.37716000,-3.29392000,-7.27549000
0.72877200,2.76808000,-3.81760000,-7.62501000
6.70920000,7.32501000,-3.50712000,-7.37443000
0.68472000,-0.01738870,0.99368000,-0.95553600
5.80416000,7.00924000,-3.45912000,-7.35692000
0.88880400,1.21093000,-2.55704000,-0.24769000
-3.04152000,-0.54174400,2.68816000,0.00290700
-1.80900000,1.34568000,5.71728000,1.51531200
-1.00242000,0.56345800,-1.31288000,-0.32682500
2.18856000,-4.74236000,6.70984000,-0.92036300
2.50932000,0.66050600,3.64096000,2.09780000
-4.05600000,-0.49539000,2.02600000,1.22073600
5.13264000,1.74685000,0.38843200,0.61402300
-3.62316000,1.24425000,0.58996000,-0.77088200
-1.29624000,1.53972000,-2.06896000,-2.16903000
-0.75220800,-4.41070000,3.82744000,1.88020000
2.71608000,-3.14034000,2.92464000,-1.04126700
-1.07290800,2.23937000,-1.45752000,-5.00684000
4.25988000,6.03155000,-2.62352000,-2.04153000
4.23456000,0.50117200,1.56056000,3.29375000
-4.58436000,-9.13857000,13.56664000,-3.91884000
4.67628000,5.19141000,-1.45960000,0.23811900
-0.29694000,1.35576000,-1.97576000,-1.36880600
-5.67972000,-4.32523000,9.11040000,-1.82597000
-2.10984000,1.91779000,-2.02584000,-3.79780000
-4.62624000,2.46533000,-0.30732000,-6.56336000
-5.93544000,2.50012000,0.66193600,-2.54269000
-0.11063280,0.27520500,-0.26276800,-0.23449800
2.37816000,6.48347000,-2.81680000,-3.18240000
1.47144000,0.62719300,4.60544000,-0.19713200
-5.40552000,-4.06882000,8.70936000,-0.89838200
1.15696800,3.93120000,1.77104000,-0.21251700
-3.43428000,3.16351000,-0.46498400,-7.24693000
3.76524000,-2.87672000,3.65608000,1.68237100
-4.20720000,-8.79669000,12.12848000,-1.27867200
-2.75844000,-3.65890000,4.50400000,1.55927400
-2.05248000,-3.34460000,4.96872000,0.67558000
-2.92188000,-6.47479000,7.19376000,-0.85001700
0.66357600,-2.42333000,1.36384000,1.87136000
3.42276000,6.30672000,-3.00880000,-5.67307000
-3.58596000,0.21871500,0.36032800,0.11721670
1.17955200,2.39582000,-3.17536000,-2.90972000
3.62904000,-2.33646000,2.06920000,-0.93134500
-3.73896000,-6.04023000,8.35224000,1.65160100
-2.94732000,-3.18962000,5.16272000,-0.09601430
6.24144000,0.22885800,0.14372000,2.00549000
-2.93676000,8.83729000,0.58858400,-13.02404000
-3.07980000,-4.81768000,6.03328000,1.20315800
-4.50036000,-9.42102000,14.07456000,-4.72107000
2.34864000,-3.58071000,6.89016000,-2.43049000
3.28380000,-3.52275000,5.32864000,-0.98411300
0.56281200,-0.44324700,5.90784000,0.62061900
0.07503000,2.05107000,-2.83736000,-4.54529000
-4.58004000,3.59807000,-0.52050400,-9.23202000
-0.41868000,2.23503000,-2.72432000,-5.41144000
-2.78652000,-6.53128000,7.38640000,-1.35780700
5.23608000,0.32445700,1.14248000,3.43434000
-2.07156000,-4.21659000,4.19352000,0.50190800
-0.66009600,2.00613000,-1.31904000,-4.13423000
2.11440000,3.05774000,1.71072000,1.28229300
5.05608000,-1.96420000,1.60928000,1.14600400
4.40004000,3.01140000,0.44738400,0.57444700
0.46173600,4.61923000,-0.26688000,-0.95992200
2.67348000,2.86657000,-3.84296000,-3.58904000
4.72968000,-2.30314000,2.53392000,1.84722000
-7.05816000,5.36088000,0.44464000,-4.95635000
4.67544000,-3.35328000,2.71632000,-0.91376700
-0.85792800,-3.11136000,1.77928000,0.84704200
5.15628000,5.33190000,-1.90992000,-1.63478800
-3.47880000,-0.42296800,2.08360000,2.34192000
-2.08128000,1.41225000,6.20944000,1.59004400
-0.88212000,1.21527000,-1.19504000,-1.96894000
-6.46284000,6.38498000,-0.33543200,-10.06077000
0.91395600,4.07463000,0.95672000,-1.09842100
-1.16790000,-4.49176000,4.48208000,1.75491000
-1.35756000,1.33259000,6.02712000,1.73740000
-1.41648000,8.05651000,0.12452000,-11.59298000
-0.55981200,1.63681000,-2.38496000,-1.77327000
3.36396000,6.36034000,-2.69344000,-1.73808000
-0.59089200,0.62574400,-1.30264000,-0.96651800
3.73056000,2.17854000,0.64685600,0.73712000
-0.60979200,2.00760000,-1.44864000,-3.84404000
-4.30740000,-4.60040000,8.42008000,-0.27847700
-0.93946800,7.95221000,-0.30115200,-11.98415000
2.90712000,-3.20264000,4.75760000,0.36561900
-0.77191200,1.73236000,-2.35616000,-1.74692000
0.39990000,2.31756000,-3.60648000,-6.82040000
-4.31820000,-9.56151000,14.08416000,-4.23759000
-5.49240000,2.41605000,0.53375200,-1.61061400
-2.20272000,-4.72934000,4.04680000,-0.93574800
-0.24744000,6.45449000,-2.96352000,-11.57751000
0.62340000,-2.28431000,2.47160000,-1.67433000
1.11243600,6.60226000,-0.53010400,-2.84376000
-1.50336000,7.14252000,1.74296000,-9.52646000
-2.36700000,2.01775000,-1.84688000,-4.03308000
4.52772000,5.04511000,-1.34512000,-1.61061400
0.24259200,1.34274000,-2.62624000,-1.05005600
0.60270000,0.45771600,-0.94344000,0.67996600
7.12488000,4.31648000,-2.07240000,-0.62140100
-6.14592000,-3.71826000,8.30768000,-1.80404000
4.08480000,6.10827000,-2.39320000,-0.97311400
-5.14644000,-5.50431000,9.47096000,-3.22626000
-0.34435200,2.22488000,-2.86136000,-5.42232000
5.00532000,6.10540000,-2.41792000,-1.01488300
5.27244000,0.25058600,1.63328000,2.04068000
0.99950400,5.27828000,0.52004000,-1.57324800
4.71144000,4.22093000,-1.61248000,-0.11140270
7.31028000,2.07711000,-1.06136000,2.47367000
-7.60368000,6.49936000,0.01142000,-11.53348000
1.83216000,-3.91097000,6.92512000,-2.92740000
-4.02636000,0.24913700,2.11784000,-0.64338200
-2.09880000,-4.43240000,4.87896000,0.24252200
1.03442400,1.88741000,3.43264000,0.93056300
3.13680000,5.60567000,-2.98064000,-2.22173000
6.52560000,6.62683000,-3.95336000,-6.66434000
-1.50444000,7.61621000,1.54480000,-7.35029000
1.46376000,1.46874000,-2.55632000,0.21833100
5.90988000,0.48234200,0.61875200,2.05615000
-3.56064000,-9.30083000,10.77816000,-4.46607000
0.68343600,5.34058000,1.26032000,-5.47961000
3.38784000,7.59591000,-2.51728000,-6.76328000
-0.31984800,-0.45193400,-0.33611200,1.51531200
-4.66296000,-8.99227000,10.23656000,-5.33001000
1.62216000,0.74165000,-1.87496000,0.67996600
-0.28027200,2.26835000,-2.45352000,-4.72328000
3.91020000,-3.12298000,3.04192000,-0.25647900
3.53052000,5.18707000,-0.78167200,-1.50290200
4.24080000,6.55298000,-2.90528000,-2.11837000
5.86872000,-2.35088000,2.73616000,1.85385000
-2.00124000,-5.00745000,6.31432000,1.64500500
2.76792000,2.47548000,0.46040800,0.71294600
-5.07996000,3.44162000,-0.39369600,-9.04519000
-0.48964800,0.37949800,-0.42180000,1.11962000
0.77251200,2.63480000,-3.57904000,-6.88211000
